WaterbodyCode,WaterbodyName,WaterbodyType,Region,LA,CombinedCatchment,Cycle2AfA,Cycle3AfA,Cycle3Lead,DraftEO3,Cycle3Risk,Status2010_2015,Status2013_2018,Status2016_2021,Driver,ESTechnique,AchieveEO2010_2015,AchieveEO2013_2018,AchieveEO2016_2021,StatusChange,ClassChange,StatusReversal,EOChange,ClassChange18_21,Issues,PressureCount,Pressures,Abstractions,Agriculture,Anthropogenic Pressures,Aquaculture,Atmospheric,Domestic Waste Water,Forestry,Historically Polluted Sites,Hydromorphology,Industry,Invasive Species,Mines Quarries,Other Anthropogenic Pressures,Peat.x,Urban Run-off,Urban Waste Water,Waste,Water Treatment,P_Rank_1_3_v3R1,N_Rank_1_3_v3R1,DM1,DM2,Catchment,Area_ha,P_Wastewater,P_Other_licenced_discharges,P_Diffuse_Urban,P_Septi_ Tanks,P_Pasture,P_Arable,P_Forestry,P_Peat,P_Deposition,P_Total_kgYr,P_Urban_2018,Alluvium,Imperfect,Made,Peat.y,Poor,VeryPoor,Water,Well,Total,EOAssessment,ResponseCategory
IE_WE_32C150990,CLOONEDEROWEN_010,River,West,Galway CoCo,32,Dawros,Dawros,LAWPRO,Good,Review,Unassigned,High,Good,,Modelling,Cannot Assess,Achieved,Achieved,Declined,1,No,Still Achieving,-1,,,,,,,,,,,,,,,,,,,,,,2,0,2.4,4.266666666666667,32,1153.7693,0,0,0,0.026012914,0.194449634,0,0.423295797,0.348894546,0.00734711,327.225548,0,,,,8.447518969,1.981248369,0.738646307,0.048056166,0.306071442,11.52154125,Consistently achieving objective,Data Gap
IE_WE_32C160630,CLOGHAN_010,River,West,Mayo CoCo,32,,,,Good,Review,Unassigned,Good,Moderate,,Modelling,Cannot Assess,Achieved,Not Achieved,Declined,1,No,No longer Achieving,-1,,,,,,,,,,,,,,,,,,,,,,2,1,2.413333333333333,4.266666666666667,32,915.7759,0,0,0.551327115,0.033507291,0.197481107,0,0,0.20492714,0.012757347,214.708823,0.551327115,0.037150427,,0.23778245,0.573962883,2.016225619,,0.040803188,6.222379312,9.128303879,Uncategorised,Data Gap
IE_WE_32C370900,CLOON_010,River,West,Galway CoCo,32,Dawros,Dawros,LAWPRO,Good,Review,Unassigned,Good,Good,,Modelling,Cannot Assess,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,3,0,3.4,3.25,32,2354.2132,0,0,0,0.049496581,0.315178778,0,0.155639887,0.419687334,0.05999742,620.099035,0,0.088368084,,,12.85596584,4.665484656,2.175765783,0.743555865,2.869821151,23.39896138,Consistently achieving objective,Data Gap
IE_WE_32C380790,CLOONKEEN_010,River,West,Mayo CoCo,32,,,,Good,Review,Unassigned,Good,Good,,Modelling,Cannot Assess,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,4,2,3.4266666666666667,3.233333333333333,32,1498.357,0.863974702,0,0.098606767,0.004696529,0.030361556,4.9e-5,2.95e-5,0,0.002281938,2243.121234,0.962581469,0.540368089,,0.191985211,0.735954525,2.761483605,0.073354079,0.025706011,10.55740375,14.88625527,Consistently achieving objective,Data Gap
IE_WE_32C490920,CARROWKEERAN_010,River,West,Mayo CoCo,32,,Old Head and Bertra_Public Health,Mayo County Council,Good,Review,Unassigned,Unassigned,Good,,Modelling,Cannot Assess,Cannot Assess,Achieved,Cannot Assess,Cannot Assess,No,Cannot Assess,,,,,,,,,,,,,,,,,,,,,,,0,0,,,32,1102.3484,0,0,0.124233429,0.031418614,0.363618352,0,0.092885647,0.382392157,0.005451801,236.504958,0.124233429,,,2.15364e-4,0.117098449,7.911764526,,,2.958252517,10.98733086,Uncategorised,Data Gap
IE_WE_32D010020,DAWROS_010,River,West,Galway CoCo,32,Dawros,Dawros_Blue Dot,LAWPRO,High,Not at risk,Good,High,Good,Hymo,Monitoring,Not Achieved,Achieved,Not Achieved,Declined,1,Yes,No longer Achieving,-1,,,,,,,,,,,,,,,,,,,,,,0,0,2.4,4.3,32,881.04,0,0,0,3.62294e-4,0.353804619,0,0.119996601,0.525534745,3.0174e-4,246.871175,0,0.079648982,,,3.928701182,4.7312538,0.056106927,0.001489647,0.009382732,8.80658327,Improvement - Reversed,Status Reversal
IE_WE_32D010080,DAWROS_020,River,West,Galway CoCo,32,,Dawros_Blue Dot,LAWPRO,High,At risk,High,Poor,Moderate,Invertebrates,Monitoring,Achieved,Not Achieved,Not Achieved,Improved,1,No,Still not Achieving,1,Nutrients,1,Industry,,,,,,,,,,TRUE,,,,,,,,,1,0,4.4,2.283333333333333,32,1763.44,0,0,0,0.003395513,0.267448022,0,0.182547367,0.40576174,0.140847358,577.866105,0,0.122325445,,,5.723819158,8.675773581,0.002612387,1.627105031,1.475011108,17.62664671,Decline - Maintained,Improvement - Recent
IE_WE_32D010100,DAWROS_030,River,West,Galway CoCo,32,,Dawros_Blue Dot,LAWPRO,High,At risk,High,Moderate,High,Invertebrates,Monitoring,Achieved,Not Achieved,Achieved,Improved,2,Yes,Now Achieving,2,Nutrients,1,Industry,,,,,,,,,,TRUE,,,,,,,,,0,0,5.4,1.2999999999999998,32,1264.32,0,0,0,3.95249e-4,0.301052284,0,0.217465336,0.480758975,3.28157e-4,354.096048,0,0.010314716,,,6.226549085,6.013035638,0.295630468,0.001236914,0.090657944,12.63742476,Decline - Reversed,Improvement - Major
IE_WE_32D010200,DAWROS_040,River,West,Galway CoCo,32,,Dawros_Blue Dot,LAWPRO,High,At risk,High,Moderate,High,Invertebrates,Monitoring,Achieved,Not Achieved,Achieved,Improved,2,Yes,Now Achieving,2,OtherSignificantImpacts,1,Peat,,,,,,,,,,,,,,TRUE,,,,,2,0,5.4,1.2666666666666666,32,1860.3929,0,0,0,0.029790523,0.364672965,0,4.85143e-4,0.5830852,0.02196617,466.986468,0,,,,8.733574631,8.292389649,0.836136968,0.203961153,0.511405601,18.577468,Decline - Reversed,Improvement - Major
IE_WE_32D020150,DERRYCRAFF_010,River,West,Mayo CoCo,32,,,,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,5,0,3.4,3.2166666666666663,32,3660.7775,0,0,0,0.004475425,0.330240383,0,0.158109793,0.506266826,9.07574e-4,1096.2504,0,1.017703825,,,12.74583585,18.46183818,,0.020907866,4.349876752,36.59616247,Consistently achieving objective,Persistently Good or Better
IE_WE_32D040200,DERRYEHORRAUN_010,River,West,Galway CoCo,32,,,,High,At risk,Good,Good,Good,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Morphological, Nutrients",2,"Domestic Waste Water, Peat",,,,,,TRUE,,,,,,,,TRUE,,,,,0,0,3.4,3.3,32,1259.8102,0,0,0,0.011343583,0.302338318,0,0.038923166,0.541550658,0.105844276,406.265107,0,,,,8.647451973,2.534595106,0.369810065,0.859052999,0.181122998,12.59203314,Consistently not achieving objective,Persistently Good or Better
IE_WE_32D200860,DERRYHILLAGH_010,River,West,Mayo CoCo,32,Nephin Beg/Owengarve,Nephin Beg Owengarve,LAWPRO,Good,Review,Unassigned,Good,High,,Modelling,Cannot Assess,Achieved,Achieved,Improved,1,No,Still Achieving,1,,,,,,,,,,,,,,,,,,,,,,3,0,4.4,2.25,32,4525.8895,0,0,0.001231852,0.010747298,0.364635296,6.39e-5,0.032812107,0.413275042,0.177234468,1213.358514,0.001231852,0.360117855,,,6.983966576,31.81760282,,4.238134823,1.809623813,45.20944589,Consistently achieving objective,Data Gap
IE_WE_32E010030,ERRIFF_010,River,West,Mayo CoCo,32,,,,High,Not at risk,High,High,High,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,2,0,3.4,3.2666666666666666,32,1533.56,0,0,0,0.003786889,0.234584125,0,0.278035057,0.449213399,0.034380529,487.040902,0,0.228551598,,,2.161302898,11.71905318,,0.339816848,0.881192281,15.3299168,Consistently achieving objective,Persistently Good or Better
IE_WE_32E010100,ERRIFF_020,River,West,Mayo CoCo,32,,,,Good,Not at risk,Good,High,Good,Hymo,Monitoring,Achieved,Achieved,Achieved,Declined,1,Yes,Still Achieving,-1,,,,,,,,,,,,,,,,,,,,,,3,0,2.4,4.25,32,3432.9444,0,0,0,0.004463303,0.383727562,0,0.023729459,0.583272868,0.004806808,953.834926,0,0.968042501,,,10.88677628,18.24863456,,0.08478344,4.129200675,34.31743745,Consistently achieving objective,Status Reversal
IE_WE_32E010200,ERRIFF_030,River,West,Mayo CoCo,32,,,,Good,Not at risk,Good,High,High,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,1142.6755,0,0,0,0.001480764,0.330043584,0,0.144121503,0.5241597,1.94448e-4,326.529483,0,0.704392627,,,2.455975232,7.649777612,,0.001345782,0.611447564,11.42293882,Consistently achieving objective,Persistently Good or Better
IE_WE_32E010300,ERRIFF_040,River,West,Mayo CoCo,32,,,,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,4197.0242,0,0,0,0.006691916,0.373887484,0,0.142284628,0.472429478,0.004706493,1116.121674,0,1.336751405,,,2.455884803,35.07202103,,0.095791197,2.976349215,41.93679765,Consistently achieving objective,Persistently Good or Better
IE_WE_32G020200,GLENLAUR_010,River,West,Mayo CoCo,32,,,,High,Not at risk,High,High,High,"Hymo, Invertebrates",Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,650.82,0,0,0,2.04604e-4,0.398528167,0,0,0.601267229,0,150.343825,0,,,,0.350146137,5.700895268,,,0.454778452,6.505819857,Consistently achieving objective,Persistently Good or Better
IE_WE_32G030100,GLENAMONG_010,River,West,Mayo CoCo,32,Nephin Beg/Owengarve,Nephin Beg Owengarve,LAWPRO,Good,At risk,Moderate,Moderate,Moderate,"Invertebrates, GPC",Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Hydrological, Morphological, Nutrients",2,"Agriculture, Forestry",,TRUE,,,,,TRUE,,,,,,,,,,,,0,0,3.4,3.3,32,1526.48,0,0,0,0,0.216536721,0,0.433917629,0.34954565,0,378.714883,0,,,,4.918001813,10.31390077,,,0.027544728,15.25944731,Consistently not achieving objective,Persistently Less than Good
IE_WE_32G050070,GLENUMMERA_010,River,West,Mayo CoCo,32,,Bundorragha_Blue Dot,LAWPRO,High,Not at risk,High,High,High,"Hymo, Invertebrates",Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,1157.9199,0,0,0,0.002460635,0.442568876,0,0.467383995,0.087189245,3.97248e-4,201.297201,0,0.113197808,,,0.286811011,8.674354888,,0.001009533,2.499393012,11.57476625,Consistently achieving objective,Persistently Good or Better
IE_WE_32G060100,GOULAUN_010,River,West,Mayo CoCo,32,,Nephin Beg Owengarve,LAWPRO,Good,Not at risk,Good,Good,High,Invertebrates,Monitoring,Achieved,Achieved,Achieved,Improved,1,No,Still Achieving,1,,,,,,,,,,,,,,,,,,,,,,0,0,4.4,2.3,32,715.72,0,0,0,0.001048788,0.300554339,0,0.15382345,0.455358026,0.089215397,256.33396,0,0.022740131,,,4.188634586,2.460539778,,0.456875711,0.02612961,7.154919816,Consistently achieving objective,Improvement - Recent
IE_WE_32G070300,GLENISLAND_010,River,West,Mayo CoCo,32,Newport,Newport_Blue Dot,LAWPRO,High,At risk,Good,Poor,High,Invertebrates,Monitoring,Not Achieved,Not Achieved,Achieved,Improved,3,No,Now Achieving,3,"Sediment, Nutrients",1,Forestry,,,,,,,TRUE,,,,,,,,,,,,4,0,6.4,0.23333333333333295,32,1355.76,0,0,0,0.024071237,0.213876547,0,0.551830894,0.200377114,0.009844207,408.8499,0,,,,1.29232545,12.14780587,,0.08430817,0.029456261,13.55389575,Improvement - Significant,Improvement - Major
IE_WE_32G090920,GLENNANEAN_010,River,West,Mayo CoCo,32,,Nephin Beg Owengarve,LAWPRO,Good,Not at risk,Unassigned,High,Good,,Modelling,Cannot Assess,Achieved,Achieved,Declined,1,No,Still Achieving,-1,,,,,,,,,,,,,,,,,,,,,,0,0,2.4,4.3,32,1682.2199,0,0,0,0.002221353,0.347776063,0,0.127116427,0.514277836,0.008608321,509.092062,0,,,,6.216536273,10.3572049,0.127340859,0.066951484,7.44707e-4,16.76877822,Consistently achieving objective,Data Gap
IE_WE_32G260730,GRALLAGH_010,River,West,Galway CoCo,32,,,,Good,Review,Unassigned,Good,Good,,Modelling,Cannot Assess,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,5,0,3.4,3.2166666666666663,32,1253.5885,0,0,0,0.080836698,0.316093272,0,0,0.595101644,0.007968386,260.725828,0,,,,5.143042763,4.317084893,0.467167509,0.052951178,2.497121721,12.47736806,Consistently achieving objective,Data Gap
IE_WE_32K150330,KILLADOON_010,River,West,Mayo CoCo,32,,,,Good,Review,Unassigned,High,Good,,Modelling,Cannot Assess,Achieved,Achieved,Declined,1,No,Still Achieving,-1,,,,,,,,,,,,,,,,,,,,,,6,2,2.4266666666666667,4.2,32,1166.2517,0,0,0,0.050591998,0.57557868,0,0,0.345434379,0.028394944,245.241867,0,0.140517722,,,0.988106122,8.719193562,0.003707528,0.142238434,1.659498657,11.65326203,Consistently achieving objective,Data Gap
IE_WE_32L080780,LETTERBRICKAUN_010,River,West,Galway CoCo,32,,,,Good,Review,Unassigned,High,Good,,Modelling,Cannot Assess,Achieved,Achieved,Declined,1,No,Still Achieving,-1,,,,,,,,,,,,,,,,,,,,,,0,0,2.4,4.3,32,1510.8327,0.263943968,0,0.058793332,0.005037588,0.280090098,0,0,0.392135014,0,534.20429,0.3227373,0.200930471,,,3.855373213,5.480778293,1.012511588,,4.517649106,15.06724267,Consistently achieving objective,Data Gap
IE_WE_32L120720,LACKAKEELY_010,River,West,Mayo CoCo,32,Bundorragha,,,Good,Review,Unassigned,Good,High,,Modelling,Cannot Assess,Achieved,Achieved,Improved,1,No,Still Achieving,1,,,,,,,,,,,,,,,,,,,,,,0,0,4.4,2.3,32,1552.8285,0,0,0,0.003437097,0.431407784,0,0,0.561897506,0.003257613,384.045036,0,,,,0.731962672,14.02141894,,,0.725225666,15.47860728,Consistently achieving objective,Data Gap
IE_WE_32L160920,LETTERNOOSH_010,River,West,Galway CoCo,32,,,,Good,Review,Unassigned,Unassigned,Good,,Modelling,Cannot Assess,Cannot Assess,Achieved,Cannot Assess,Cannot Assess,No,Cannot Assess,,,,,,,,,,,,,,,,,,,,,,,2,0,,,32,1061.0319,0,0,0,0.16498491,0.531446077,9.99e-5,0,0.286506948,0.016962161,131.796235,0,,,,2.605049872,6.134561112,0.248796239,0.08174697,1.477473828,10.54762802,Uncategorised,Data Gap
IE_WE_32L480810,LECKANVY_010,River,West,Mayo CoCo,32,,Old Head and Bertra_Public Health,Mayo County Council,Good,Review,Unassigned,High,Good,,Modelling,Cannot Assess,Achieved,Achieved,Declined,1,No,Still Achieving,-1,,,,,,,,,,,,,,,,,,,,,,1,0,2.4,4.283333333333333,32,1535.841,0.279241122,0,0.050318889,0.085180505,0.34163377,0,0.033169929,0.210455785,0,426.154999,0.329560011,,,0.002847601,0.21321532,14.09825319,,,1.017898516,15.33221462,Consistently achieving objective,Data Gap
IE_WE_32M010700,MOYOUR_010,River,West,Mayo CoCo,32,,Carrowbeg (Westport) Owennabrockagh,LAWPRO,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,11,0,3.4,3.1166666666666667,32,4453.9003,0,0,0.012130279,0.106947149,0.709604237,3.56e-5,0.01212615,0.076585277,0.082571275,629.023699,0.012130279,0.916423522,,0.016890857,5.080273358,19.51735441,0.065202894,0.861809854,18.06604415,44.52399904,Consistently achieving objective,Persistently Good or Better
IE_WE_32M080920,MULLAGHGLASS_010,River,West,Galway CoCo,32,,Lettergesh Mullaghgloss GWS,NFGWS,Good,Review,Unassigned,High,Good,,Modelling,Cannot Assess,Achieved,Achieved,Declined,1,No,Still Achieving,-1,,,,,,,,,,,,,,,,,,,,,,0,0,2.4,4.3,32,869.5906,0,0,0,0.175195744,0.375247693,0,0,0.436646722,0.012909842,244.524291,0,,,,3.919777543,2.567146747,1.781196602,0.063684972,0.34827506,8.680080925,Consistently achieving objective,Data Gap
IE_WE_32M110390,MURREVAGH_010,River,West,Mayo CoCo,32,Nephin Beg/Owengarve,Nephin Beg Owengarve,LAWPRO,Good,Review,Unassigned,Good,Good,,Modelling,Cannot Assess,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,2585.035,0.165636391,0,0.036078284,0.006225294,0.323676128,0,0.010646347,0.448380736,0.00935682,827.112925,0.201714675,,,,2.943139428,21.1848424,,0.149640403,1.466821497,25.74444373,Consistently achieving objective,Data Gap
IE_WE_32N010020,NEWPORT (MAYO)_010,River,West,Mayo CoCo,32,Newport,Newport_Blue Dot,LAWPRO,Good,At risk,Moderate,Moderate,Moderate,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Sediment, Hydrological, Morphological, Nutrients, Organic",3,"Agriculture, Forestry, Waste",,TRUE,,,,,TRUE,,,,,,,,,,TRUE,,3,0,3.4,3.25,32,3786.28,0,0,0,0.005576305,0.235227874,0,0.269603393,0.308383778,0.18120865,1119.308442,0,0.689221215,,,10.48988362,22.07210101,,3.956507907,0.644329906,37.85204366,Consistently not achieving objective,Persistently Less than Good
IE_WE_32N010050,NEWPORT (MAYO)_020,River,West,Mayo CoCo,32,,Newport_Blue Dot,LAWPRO,High,Not at risk,High,High,High,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,5,0,3.4,3.2166666666666663,32,1260.88,0,0,0,0.020007695,0.301597653,0,0.298180887,0.345840415,0.034373351,348.267906,0,0.633249011,,,3.126394378,8.540759336,,0.229922457,0.074666084,12.60499127,Consistently achieving objective,Persistently Good or Better
IE_WE_32N010190,NEWPORT (MAYO)_030,River,West,Mayo CoCo,32,,Newport_Blue Dot,LAWPRO,Good,Not at risk,High,High,High,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,2,0,3.4,3.2666666666666666,32,696.1042,0.834676934,0,0.045923222,0.002836686,0.054819254,0,0.018450155,0.0383243,0.00496945,936.889434,0.880600155,0.43067792,,0.24446331,0.937030182,4.497886414,,0.077152444,0.755295004,6.942505274,Consistently achieving objective,Persistently Good or Better
IE_WE_32O020100,OWENGARVE (MAYO)_010,River,West,Mayo CoCo,32,Nephin Beg/Owengarve,Nephin Beg Owengarve,LAWPRO,Good,At risk,Poor,Poor,Poor,Invertebrates,Monitoring,Not Achieved,Not Achieved,Not Achieved,No Change,No Assessed Change,No,Still not Achieving,0,"Hydrological, Morphological, Nutrients",2,"Forestry, Hydromorphology",,,,,,,TRUE,,TRUE,,,,,,,,,,0,0,3.4,3.3,32,1219.16,0,0,0,0,0.260223006,0,0.367642002,0.372134992,0,368.862555,0,,,,1.209835397,10.92525799,,,0.052117165,12.18721055,Consistently not achieving objective,Persistently Poor
IE_WE_32O020200,OWENGARVE (MAYO)_020,River,West,Mayo CoCo,32,,Nephin Beg Owengarve,LAWPRO,Good,At risk,Good,Moderate,Good,Invertebrates,Monitoring,Achieved,Not Achieved,Achieved,Improved,1,Yes,Now Achieving,1,"Sediment, Morphological",2,"Agriculture, Hydromorphology",,TRUE,,,,,,,TRUE,,,,,,,,,,0,0,4.4,2.3,32,1893.6494,0,0,0,0.004484112,0.350694216,0,0,0.644821672,0,505.713513,0,0.239166482,,,5.51614053,12.88591968,,,0.254452265,18.89567895,Decline - Reversed,Status Reversal
IE_WE_32O030100,OWENGLIN_010,River,West,Galway CoCo,32,,,,High,Not at risk,High,High,High,"Hymo, Invertebrates",Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,1528.6,0,0,0,3.29761e-4,0.191086087,0,0.339742844,0.468841308,0,413.156496,0,0.037251012,,,9.59243011,5.637275741,0.007867128,,0.004388443,15.27921243,Consistently achieving objective,Persistently Good or Better
IE_WE_32O030200,OWENGLIN_020,River,West,Galway CoCo,32,,,,Good,Not at risk,Good,High,High,"Hymo, Invertebrates",Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,1713.4822,0,0,0,0.019791084,0.302259937,0,0.116560895,0.518952136,0.042435949,555.629148,0,0.18186623,,,13.59713063,2.453724347,0.285579007,0.459246231,0.149164289,17.12671073,Consistently achieving objective,Persistently Good or Better
IE_WE_32O030300,OWENGLIN_030,River,West,Galway CoCo,32,,,,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,946.6899,0.709373559,0,0.10229179100000001,0.041400731,0.040651873,0,0.023872295,0.068237118,0.014172633,627.31405,0.81166535,0.202009955,,0.445811974,1.331262132,5.094816576,0.355911778,0.177798723,1.820930684,9.428541822,Consistently achieving objective,Persistently Good or Better
IE_WE_32O040500,OWENNABROCKAGH_010,River,West,Mayo CoCo,32,,Carrowbeg (Westport) Owennabrockagh,LAWPRO,Good,At risk,Good,Moderate,Good,Invertebrates,Monitoring,Achieved,Not Achieved,Achieved,Improved,1,Yes,Now Achieving,1,"Sediment, Morphological",2,"Forestry, Hydromorphology",,,,,,,TRUE,,TRUE,,,,,,,,,,8,0,4.4,2.1666666666666665,32,2719.4144,0,0,0,0.024524618,0.474109264,0,0.235399109,0.247584677,0.018382333,518.035016,0,0.643103507,,,4.805988064,15.57970539,,0.163206762,5.822276267,27.01427999,Decline - Reversed,Status Reversal
IE_WE_32O060200,OWENWEE (MAYO)_010,River,West,Mayo CoCo,32,,,,Good,Not at risk,High,Good,High,Invertebrates,Monitoring,Achieved,Achieved,Achieved,Improved,1,Yes,Still Achieving,1,,,,,,,,,,,,,,,,,,,,,,8,0,4.4,2.1666666666666665,32,3509.36,0,0,0,0.009280807,0.326431533,0,0.269247448,0.353463945,0.041576268,951.257414,0,,,8.20941e-4,19.35389816,11.11876865,,0.78036916,3.827693522,35.08155042,Consistently achieving objective,Status Reversal
IE_WE_32O060600,OWENWEE (MAYO)_020,River,West,Mayo CoCo,32,,,,Good,Not at risk,Good,Good,Good,Invertebrates,Monitoring,Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,3,1,3.413333333333333,3.25,32,1262.6981,0,0,0,0.050425778,0.272715647,0,0.389219126,0.274359322,0.013280127,228.873714,0,0.458474445,,,0.611649711,2.90899865,,0.033260253,8.610299981,12.62268304,Consistently achieving objective,Persistently Good or Better
IE_WE_32O070100,OWENNADORNAUN_010,River,West,Mayo CoCo,32,,,,Good,Not at risk,Moderate,Good,Good,Invertebrates,Monitoring,Not Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,1500.2755,0,0,0,0.007417767,0.435346985,0,0.137470507,0.4164752,0.003289541,327.887646,0,0.263021033,,,5.875062876,7.039851057,0.141045017,0.005095095,1.663786278,14.98786136,Improvement - Maintained,Persistently Good or Better
IE_WE_32O080100,OWENDUFF (ERRIFF)_010,River,West,Mayo CoCo,32,,,,Good,Not at risk,Good,Good,High,"Hymo, Invertebrates",Monitoring,Achieved,Achieved,Achieved,Improved,1,No,Still Achieving,1,,,,,,,,,,,,,,,,,,,,,,1,0,4.4,2.283333333333333,32,1200.7791,0,0,0,0.003778694,0.343418889,0,0.244966413,0.30792983,0.099906174,291.105863,0,,,,0.906275874,9.931207416,,0.5639685,0.601896949,12.00334874,Consistently achieving objective,Improvement - Recent
IE_WE_32R050700,ROSCLAVE_010,River,West,Mayo CoCo,32,,Rosclave,LAWPRO,Good,Review,Unassigned,Good,Good,,Modelling,Cannot Assess,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,5,0,3.4,3.2166666666666663,32,1900.0809,0,0,0.010132791,0.102965844,0.777430942,0,0.009553039,0.074675756,0.025241628,217.710204,0.010132791,1.532987892,,0.002836873,0.606512261,9.229800994,,0.093747161,7.309924234,18.77580941,Consistently achieving objective,Data Gap
IE_WE_32R160730,ROCKFLEET_010,River,West,Mayo CoCo,32,Nephin Beg/Owengarve,Nephin Beg Owengarve,LAWPRO,Good,Review,Unassigned,Good,High,,Modelling,Cannot Assess,Achieved,Achieved,Improved,1,No,Still Achieving,1,,,,,,,,,,,,,,,,,,,,,,1,0,4.4,2.283333333333333,32,1830.1917,0,0,0,0.023118931,0.492025419,1.16802e-4,0,0.458900262,0.025838585,360.506151,0,,,,2.907613825,13.17233786,,0.172570277,1.90192582,18.15444778,Consistently achieving objective,Data Gap
IE_WE_32S010300,SKERDAGH_010,River,West,Mayo CoCo,32,Newport,Newport_Blue Dot,LAWPRO,High,At risk,Good,Good,High,Invertebrates,Monitoring,Not Achieved,Not Achieved,Achieved,Improved,1,No,Now Achieving,1,"Morphological, Nutrients",1,Forestry,,,,,,,TRUE,,,,,,,,,,,,2,0,4.4,2.2666666666666666,32,1979.64,0,0,0,0.002240355,0.246573464,0,0.512444999,0.237036129,0.001705052,600.979253,0,0.437547599,,,4.005417882,15.14587645,,0.020113342,0.181358594,19.79031386,Improvement - Significant,Improvement - Recent
IE_WE_32S020100,SRAHMORE_010,River,West,Mayo CoCo,32,Nephin Beg/Owengarve,Nephin Beg Owengarve,LAWPRO,Good,Not at risk,Poor,Good,Good,Invertebrates,Monitoring,Not Achieved,Achieved,Achieved,No Change,No Assessed Change,No,Still Achieving,0,,,,,,,,,,,,,,,,,,,,,,0,0,3.4,3.3,32,2490.4,0,0,0,8.46797e-4,0.18256205,0,0.587437214,0.227150595,0.002003344,850.180608,0,1.169617604,,,5.545671476,18.07817811,,0.015249571,0.087097597,24.89581436,Improvement - Maintained,Persistently Good or Better
